doc_id,stock_code,company_name,year_range,year_list,valid_year_count,rank,term,tfidf_weight
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,8,仪器仪表 行业,0.0784416591982667
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,9,行业 风电,0.0776285491312407
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,10,新能源 节能,0.07686474962918036
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,11,智能 制造,0.07674010023519162
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,12,铜价,0.07614462030347995
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,13,信息化 智能制造,0.07579942519603314
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,14,结构 延伸,0.07481720073392062
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,15,宽广,0.07450610262500043
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,16,管理 产品销售,0.07333327190615986
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,17,利益 共享,0.07305636332504802
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,18,行业 增长点,0.07305636332504802
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,19,不同 种类,0.07278541023129154
603897_5Y,603897,长城科技,2020-2024,"2020,2021,2022,2023,2024",5,20,应用领域 工业,0.07278541023129154
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,1,定制 家居,0.13910194277789104
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,2,门窗,0.1043667118347013
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,3,木门,0.09759427503505382
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,4,橱柜,0.09732721892987133
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,5,全屋,0.09723780913138454
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,6,全屋 定制,0.09634471888497564
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,7,家居 行业,0.09537292719467234
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,8,衣柜,0.09518377179564749
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,9,家居,0.09005811244933601
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,10,板式,0.08685056897387869
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,11,服务 精益,0.08048130883899515
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,12,供应链 中心,0.0795832565293014
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,13,联动 生产,0.07907828832473109
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,14,部门 提出,0.07874947214725926
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,15,生产 导致,0.0784285800274944
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,16,智能制造 综合,0.07710231691177466
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,17,供应链 数字化转型,0.07693078061786351
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,18,差异化 解决方案,0.07693078061786351
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,19,产品销售 采用,0.07610682431693969
603898_5Y,603898,好莱客,2020-2024,"2020,2021,2022,2023,2024",5,20,集中统一,0.07558454645227139
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,1,文具,0.1430119634630288
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,2,传统 核心,0.09174550688569187
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,3,供应链 品质,0.08424975166002399
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,4,MRO,0.08075450625879473
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,5,礼品,0.07515088679990656
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,6,智慧 仓储,0.07476781649168852
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,7,文教,0.07475644554031513
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,8,原材料 配方,0.07067194954321492
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,9,办公用品,0.07036882421333837
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,10,原辅料 采购,0.06987432310766105
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,11,供应链 伙伴,0.06977793656736438
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,12,建立 自己,0.06877553297668022
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,13,突破 国外,0.06777528020593196
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,14,检测 环节,0.06668663380620411
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,15,环节 应用,0.06627480293850148
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,16,学生,0.06548247441049793
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,17,系统 对接,0.06541537736378243
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,18,交易系统,0.06501880308982344
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,19,直销 业务,0.06493590807018565
603899_5Y,603899,晨光股份,2020-2024,"2020,2021,2022,2023,2024",5,20,在线教育,0.06472477434202262
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,1,珠宝首饰,0.24045973107039947
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,2,钻石,0.22895004256075818
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,3,管理 产品设计,0.17142930664181485
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,4,黄金,0.15137046620582545
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,5,消费品 行业,0.145290387724571
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,6,黄金 产品,0.13780641458746534
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,7,镶嵌,0.13609607602396842
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,8,产品设计 研发,0.13461660096002748
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,9,零售业,0.1318848432706303
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,10,营销 手段,0.12869058062324826
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,11,供应链 结构,0.12352598161475899
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,12,商品 供应链,0.12326886842035181
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,13,品牌 运营,0.11880612142426106
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,14,珠宝,0.10852387825908674
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,15,迎合 市场需求,0.103719019014581
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,16,研发 不断创新,0.10237500674273377
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,17,市场 反应速度,0.09959483634921396
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,18,消费品,0.09524105627295679
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,19,零售,0.08987241497459486
603900_5Y,603900,莱绅通灵,2020-2024,"2020,2021,2022,2023,2024",5,20,市场需求 市场,0.08839503480195436
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,1,包装 生产线,0.14028729979245158
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,2,包装 设备,0.13975979229269
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,3,智能 包装,0.1312172504407402
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,4,高端 包装,0.10567451133483609
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,5,单机 设备,0.10425772918292922
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,6,行业 包装,0.08661209301825819
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,7,啤酒,0.08564445528427597
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,8,医药 化工,0.08510219531603436
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,9,牛奶,0.08434150580492952
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,10,单机,0.0839618639354802
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,11,饮料,0.08121066778830027
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,12,包装,0.08027241305065452
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,13,我国 高端,0.0778151299452296
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,14,系统 实验室,0.07601852357743101
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,15,产品设计 理念,0.07444943815810788
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,16,生产 包装,0.07374000190905335
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,17,食品 饮料,0.07325297464264338
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,18,金属制造,0.07310229760012349
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,19,食品包装,0.07279415382184205
603901_5Y,603901,永创智能,2020-2024,"2020,2021,2022,2023,2024",5,20,团队 经验丰富,0.07123513847584272
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,1,宜兴,0.10839832109683951
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,2,有机 废弃物,0.10334021501044824
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,3,总成本,0.08967549612763809
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,4,废弃物 处理,0.0891490235335943
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,5,建筑安装,0.0878689354175019
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,6,水厂,0.08555884282285277
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,7,工业园区,0.08359455527858964
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,8,污水处理,0.08308446681590961
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,9,污水,0.07916406958208125
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,10,技术人员 产品,0.0771060587562902
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,11,工业 污水处理,0.07660538239563686
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,12,加剧 业务,0.07643137601181173
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,13,发展 起着,0.07610690266913459
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,14,众多 竞争,0.07579044183841807
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,15,生产型,0.07485834954147244
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,16,布局 实施,0.07299330141608505
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,17,收取 服务,0.07297034691245137
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,18,工业 提供,0.07226075847191389
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,19,概念,0.07173505439509655
603903_5Y,603903,中持股份,2020-2024,"2020,2021,2022,2023,2024",5,20,治理 运营,0.07069861705025315
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,1,磷酸铁锂 正极材料,0.10316645943731141
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,2,正极材料 业务,0.08595391039069653
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,3,磷酸铁锂,0.08518922987024607
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,4,正极材料,0.08286118956226218
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,5,精细 化学品,0.0765558679811564
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,6,尿素,0.07052776338459213
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,7,车用,0.06695350784647106
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,8,保护 环境治理,0.06285491942492234
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,9,化学品 研发,0.06247369563453763
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,10,OEM 产品,0.06128683577799074
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,11,化学品 行业,0.06080581694707595
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,12,化学品 业务,0.060207538952365136
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,13,正极材料 行业,0.059643467454870945
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,14,正极材料 产品,0.05942976435331403
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,15,促使 产品,0.05910990159083782
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,16,正极材料 研发,0.059098479772985005
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,17,属于 化学原料,0.05807987870135744
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,18,中心 设立,0.0576631357401125
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,19,润滑油,0.056206180353565637
603906_5Y,603906,龙蟠科技,2020-2024,"2020,2021,2022,2023,2024",5,20,尾气 处理,0.05393095461852024
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,1,帐篷,0.14318452373678145
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,2,OEM ODM,0.13367691632356446
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,3,ODM 业务,0.12992228799999703
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,4,户外,0.0998432540212742
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,5,ODM,0.09938478802172138
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,6,产品 开发设计,0.09681630486619403
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,7,OEM,0.09423077897181548
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,8,采购 商品,0.09288965019331816
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,9,加工 成品,0.09221873108229155
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,10,销往 欧洲,0.09026259064167749
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,11,新西兰,0.09026259064167749
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,12,品牌 业务,0.08956829434208506
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,13,成品 销售,0.08813577690054457
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,14,商品 原材料,0.08699369546872472
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,15,原材料 半成品,0.0834347058144436
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,16,控及,0.07938089491974729
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,17,业务 两大,0.0783830366336012
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,18,产品 远销,0.07766373007103748
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,19,发货 客户,0.07527818141006182
603908_5Y,603908,牧高笛,2020-2024,"2020,2021,2022,2023,2024",5,20,收纳,0.07423885431777962
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,1,工程 管理,0.09879406933268305
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,2,工程技术 服务,0.09795484877291469
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,3,设计 工程,0.09732289109631552
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,4,勘察 设计,0.09658971653970187
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,5,管养,0.09315436157578426
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,6,工程 监理,0.09240411423002037
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,7,监理,0.09214985552642667
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,8,试验 检测,0.09103777986101176
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,9,勘察,0.08970447920847427
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,10,水运,0.08792014500027494
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,11,乙级,0.08473192146962323
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,12,检测 综合,0.08399540602641371
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,13,智慧 工程,0.08399540602641371
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,14,提供 综合性,0.08343270349321956
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,15,工程 产业链,0.08251457461538543
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,16,委托方,0.07944428068983671
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,17,行业 检测,0.07944428068983671
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,18,市政 行业,0.07862077765513836
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,19,再生 材料,0.07822813534093415
603909_5Y,603909,建发合诚,2020-2024,"2020,2021,2022,2023,2024",5,20,地基,0.07784721546060258
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,1,机房 环境,0.12305810487184501
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,2,环境 控制,0.09187095438530224
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,3,机房,0.09120550936423419
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,4,节能 控制,0.08931063869377791
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,5,行业 数据中心,0.08241369804358069
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,6,磁悬浮,0.07234611267727992
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,7,客户 数据中心,0.07204910845082924
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,8,离心,0.07085267282414827
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,9,业务 旨在,0.0703095509193483
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,10,设备 联网,0.0702601441977681
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,11,空调设备,0.0696671027048985
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,12,软件技术 研发,0.06846634448328286
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,13,铜管,0.06641138050256937
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,14,开发 设备,0.06624925529299341
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,15,一体化 产品,0.06598248769474382
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,16,离心式,0.0653727565872617
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,17,IDC 服务,0.0653727565872617
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,18,研发 技术咨询,0.06498342564067054
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,19,高能耗,0.06496364270775441
603912_5Y,603912,佳力图,2020-2024,"2020,2021,2022,2023,2024",5,20,空调,0.06465465867664791
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,1,减速机,0.16007223362486994
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,2,塑料 橡胶,0.08349261186446584
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,3,分为 两大类,0.08296412627428379
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,4,冶金 石油,0.08115313415704335
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,5,齿轮箱,0.07618086812447224
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,6,减速器,0.0757411282135001
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,7,齿轮,0.07477898933224049
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,8,核心 力量,0.07188602592664842
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,9,专营,0.07060488247606837
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,10,整体性,0.06963457117177903
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,11,传动 产品,0.06853832920925063
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,12,铸件,0.06836614795665212
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,13,要求 下游,0.06790252234267213
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,14,业务部,0.06767073677267171
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,15,本行业 技术,0.06517768992033107
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,16,锻件,0.0645572045948483
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,17,先进 数字化,0.0640230225848994
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,18,回转,0.06352154639962578
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,19,扭矩,0.06321973510526151
603915_5Y,603915,国茂股份,2020-2024,"2020,2021,2022,2023,2024",5,20,橡胶,0.06266768407952587
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,1,减水剂,0.16043572186977736
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,2,外加剂,0.1554458657418024
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,3,混凝土 外加剂,0.14637592133125094
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,4,混凝土,0.11110046042326341
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,5,功能性 材料,0.09737332079110296
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,6,行业 概况,0.09159460066548354
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,7,受到 国际,0.08567077418323817
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,8,同行业 领先水平,0.08527330399505707
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,9,土木工程,0.08511082850040107
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,10,价格 受到,0.08488672478279494
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,11,聚醚,0.08343835077654488
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,12,规模化 专业化,0.08181480784540003
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,13,精英 团队,0.08169312109342033
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,14,品位,0.08097936990396096
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,15,材料 采用,0.07910392348983694
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,16,生产 所用,0.07903937143411724
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,17,所用 原材料,0.07854425892819854
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,18,力度 拓宽,0.07806593316858183
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,19,制品 市场,0.07798124013905078
603916_5Y,603916,苏博特,2020-2024,"2020,2021,2022,2023,2024",5,20,划分 基本,0.07721411119024688
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,1,部品,0.10963812676195067
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,2,大型 精密,0.09795436212480893
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,3,模具 行业,0.09480016172380556
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,4,汽车 制动,0.09477629528433043
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,5,模具 汽车,0.09358058481810955
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,6,冲压 模具,0.09240991454952165
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,7,铝合金,0.0864359694206188
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,8,模具,0.08338029642146395
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,9,制动,0.08067673658022136
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,10,冲压,0.0782118026243813
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,11,模具 加工,0.0768315377126755
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,12,制动 系统,0.07506770470126427
603917_5Y,603917,合力科技,2020-2024,"2020,2021,2022,2023,2024",5,13,防撞,0.07506410959254736
