code,shortname,accper,typrep,总资产利润率ROA,权益资本利润率ROE,息税前利润EBIT,息税折旧摊销前收入EBITDA,投入资本利润率ROIC,营业利润率,销售利润率,EBITDA利润率,总资产盈利能力,应收账款周转率,应收账款周转天数,存货周转率,存货周转天数,应付账款周转率,营运资本周转率,固定资产周转率,总资产周转率,流动比率,速动比率,现金比率,营运资本,利息保障倍数,现金流利息保障倍数,资产负债率,长期负债权益比率,营运资本需求量比率,营运资本周转天数,销售创现率,利润创现率_净利润,利润创现率_息税前利润,总资产创现率,每股分红,总资产负债率,每股收益,每股净资产,市盈率,权益资产比,权益负债比,每股经营现金流,stock_code_norm,company_name,model_level1_code,model_level2_code,model_level3_code,industry_code
2547,春兴精工,2020,A,-0.174945,-0.599367,-942221498.6,-661625120.8,-0.1885,-0.176851,-0.20740248,-0.12838981,-0.15422614,5.5821,65.566722,10.475882,34.937392,5.351343,,3.736484,0.843503,0.831895,0.717751,0.052554,-678744538.8,-8.30952,2.568096,0.708118,0.1618,-0.1110993,,0.056507602,-0.27245381,-0.30905467,0.047664307,,0.708118,-0.947467,1.580781,,0.29188219,0.412195,0.25814101,2547,春兴精工,L1_003,L1_003_S03,L1_003_S03_S05,L1_003_S03_S05
2547,春兴精工,2021,A,-0.177984,-1.529715,-1071545926,-813434494.4,-0.208744,-0.352083,-0.41309118,-0.30428156,-0.17270239,2.937976,124.235188,5.487898,66.509983,2.267929,,1.752476,0.430858,0.74862,0.64755,0.03505,-1080615653,-13.090531,2.102596,0.883649,1.640009,-0.17416418,,0.064381704,-0.1558535,-0.16061962,0.027739393,,0.883649,-0.978953,0.639958,,0.11635091,0.131671,0.15257324,2547,春兴精工,L1_003,L1_003_S03,L1_003_S03_S05,L1_003_S03_S05
2547,春兴精工,2022,A,-0.025436,-0.27029,-118289034,90374947.65,-0.016357,-0.079598,-0.055657286,0.034926742,-0.020891754,2.7913,130.763444,4.186645,87.18198,2.024661,,1.842827,0.457004,0.732117,0.609147,0.054285,-1057222872,-1.63897,3.584546,0.905895,2.219502,-0.18672264,,0.099981062,-1.7963697,-2.1870728,0.045691784,,0.905895,-0.127668,0.472335,,0.094104804,0.10388,0.22933893,2547,春兴精工,L1_003,L1_003_S03,L1_003_S03_S05,L1_003_S03_S05
2547,春兴精工,2023,A,-0.052692,-0.946932,-207453293.2,-11224909.17,-0.044552,-0.125447,-0.11149773,-0.004821446,-0.042110991,3.537122,103.191239,5.112496,71.393699,2.118211,,1.842734,0.472586,0.553465,0.441594,0.023451,-1555457569,-2.33549,3.364846,0.944355,4.263786,-0.31574267,,0.12838134,-1.1514256,-1.440745,0.060671195,,0.944355,-0.230113,0.243009,,0.055645239,0.058924,0.26495799,2547,春兴精工,L1_003,L1_003_S03,L1_003_S03_S05,L1_003_S03_S05
2547,春兴精工,2024,A,-0.042044,-2.838135,-157266332.4,54133502.15,-0.035852,-0.110617,-0.093355447,0.024528639,-0.032092962,3.342277,109.506184,4.456864,82.120522,1.815059,,1.437253,0.450367,0.474703,0.373468,0.008627,-2329069385,-2.037171,2.380255,0.985186,5.426536,-0.47528762,,0.083260514,-0.89186561,-1.168412,0.037497804,,0.985186,-0.182642,0.064353,,0.014814033,0.015037,0.16289212,2547,春兴精工,L1_003,L1_003_S03,L1_003_S03_S05,L1_003_S03_S05
2548,金新农,2019,A,0.043566,0.088326,242579643.9,366139210.4,0.077678,0.095848,0.075463019,0.15255755,0.058352537,11.982062,30.462203,5.210469,70.051276,7.64585,,1.981456,0.577322,0.731193,0.536667,0.226858,-487805232.1,3.493117,3.12451,0.506757,0.142383,-0.11734156,,0.090408765,1.198054,0.89447606,0.052194949,0.02,0.506757,0.418456,4.737604,21.173081,0.49324256,0.973334,0.50133288,2548,金新农,L1_007,L1_007_S05,L1_007_S05_S01,L1_007_S05_S01
2548,金新农,2020,A,0.039846,0.080212,352779614.1,544094848.1,0.068466,0.071256,0.060288522,0.13370916,0.057297423,27.727722,13.199786,3.00477,121.806328,7.900774,16.195381,2.4155,0.660914,1.108769,0.688547,0.500545,251259384.2,3.570866,3.648284,0.50325,0.257801,0.040808808,22.537291,0.088573754,1.4691644,1.0216804,0.058539648,0.03,0.50325,0.355006,4.425824,22.450309,0.49674878,0.987084,0.52156222,2548,金新农,L1_007,L1_007_S05,L1_007_S05_S01,L1_007_S05_S01
2548,金新农,2021,A,-0.18725,-0.546679,-949068557.1,-660955172.5,-0.205309,-0.170339,-0.22522996,-0.13580227,-0.16211708,61.748132,5.91111,4.856473,75.157424,9.238592,,2.182846,0.831373,0.736999,0.394177,0.290371,-675310238.8,-7.352716,0.879141,0.657477,0.638986,-0.11535449,,0.023315433,-0.10351834,-0.11956687,0.019383831,,0.657477,-1.587019,2.903018,,0.34252322,0.520966,0.16428559,2548,金新农,L1_007,L1_007_S05,L1_007_S05_S01,L1_007_S05_S01
2548,金新农,2022,A,-0.002174,-0.006955,83830299.91,305907272.4,0.016769,-0.004236,-0.003817828,0.076978408,0.012012806,59.143613,6.171419,4.859716,75.10727,9.007188,,1.752458,0.569461,0.688531,0.474447,0.353085,-1073661723,0.77901,1.23216,0.687392,0.618752,-0.15385474,,0.03336601,-8.7395267,1.5817001,0.019000655,,0.687392,-0.018821,2.706241,,0.31260845,0.454775,0.16448665,2548,金新农,L1_007,L1_007_S05,L1_007_S05_S01,L1_007_S05_S01
2548,金新农,2023,A,-0.108059,-0.416547,-491459494.5,-263828054.2,-0.103991,-0.153952,-0.16002449,-0.065297708,-0.082137048,50.040324,7.294117,5.706241,63.965052,8.245303,,1.37713,0.675265,0.514922,0.304386,0.210512,-1576861121,-3.338356,0.848839,0.740584,0.760526,-0.26353893,,0.030928401,-0.19327292,-0.25426862,0.020884873,,0.740584,-0.803634,1.929275,,0.25941616,0.350286,0.15532069,2548,金新农,L1_007,L1_007_S05,L1_007_S05_S01,L1_007_S05_S01
2548,金新农,2024,A,0.006348,0.021426,200624568,447810230.4,0.042821,0.009022,0.007528532,0.098158814,0.037080694,74.2716,4.927859,5.733177,63.83895,9.694588,,1.414645,0.843196,0.438497,0.184153,0.103378,-1570631065,1.237756,2.612412,0.703717,0.630217,-0.2902939,,0.092816681,12.328657,2.1106036,0.078262635,0,0.703717,0.042661,1.991115,93.059757,0.29628313,0.421026,0.52595282,2548,金新农,L1_007,L1_007_S05,L1_007_S05_S01,L1_007_S05_S01
2549,凯美特气,2019,A,0.05694,0.092397,113612021.3,186842849.5,0.064277,0.200097,0.17937489,0.36313486,0.070092872,10.13029,36.030558,15.518321,23.520586,4.331963,2.43004,0.847158,0.317437,1.548845,1.503114,0.40301,211736184,17.779434,17.97867,0.38374,0.236474,0.13063052,150.20329,0.22328286,1.2447833,1.011206,0.070878334,0.1,0.38374,0.147977,1.601544,41.492913,0.61626065,1.605933,0.18419929,2549,凯美特气,L1_009,L1_009_S02,L1_009_S02_S02,L1_009_S02_S02
2549,凯美特气,2020,A,0.04448,0.073808,94084751.84,192460795.8,0.055332,0.156636,0.13944222,0.37100646,0.057853479,9.838088,37.202351,11.905196,30.742879,6.008022,2.558386,0.636645,0.318986,1.44557,1.38567,0.478354,202765789.3,7.108499,12.098813,0.397355,0.195022,0.12468233,142.66808,0.30869052,2.2137523,1.7020209,0.098467827,0.05,0.397355,0.115979,1.571358,67.857113,0.60264564,1.516638,0.2567488,2549,凯美特气,L1_009,L1_009_S02,L1_009_S02_S02,L1_009_S02_S02
2549,凯美特气,2021,A,0.082749,0.127142,148316744.1,255260080.7,0.094398,0.204381,0.20736481,0.38240874,0.088667281,10.720653,34.046434,13.025323,28.022338,9.394986,2.449,0.87055,0.399051,1.590726,1.52625,0.494665,272562618.8,12.651036,21.667486,0.349159,0.112657,0.16294442,149.04042,0.38055506,1.835196,1.7127044,0.15186085,0.05,0.349159,0.221929,1.745525,76.871373,0.65084249,1.864025,0.40728322,2549,凯美特气,L1_009,L1_009_S02,L1_009_S02_S02,L1_009_S02_S02
2549,凯美特气,2022,A,0.075062,0.13564,200099417.1,307657759.3,0.089171,0.219357,0.19699253,0.36105579,0.089479499,5.728164,63.720243,7.430059,49.124778,12.559288,2.231242,1.21669,0.381041,1.438301,1.359017,0.704281,381897569.4,16.521089,15.313405,0.446608,0.102963,0.17077512,163.58601,0.21766339,1.1049322,0.92690051,0.082938589,0,0.446608,0.262792,1.937422,57.497911,0.55339116,1.239099,0.29036734,2549,凯美特气,L1_009,L1_009_S02,L1_009_S02_S02,L1_009_S02_S02
2549,凯美特气,2023,A,-0.009257,-0.013672,-25566804.04,83307797.46,-0.009386,-0.048586,-0.046825089,0.14585507,-0.008849558,8.629844,42.295087,6.339988,57.571087,8.06531,0.617158,0.898164,0.197701,2.261378,2.165891,1.082206,925481176.3,-13.125771,104.883795,0.322909,0.101829,0.32034117,591.42065,0.35768104,-7.6386619,-7.9906769,0.070713967,,0.322909,-0.03745,2.7391,,0.67708933,2.096851,0.2860679,2549,凯美特气,L1_009,L1_009_S02,L1_009_S02_S02,L1_009_S02_S02
2549,凯美特气,2024,A,-0.01758,-0.025229,-64124668.31,33866311.44,-0.019273,-0.102,-0.08551272,0.057592113,-0.022418482,9.701405,37.726494,12.303859,29.746765,4.628401,0.96338,0.79957,0.205582,1.926828,1.873666,0.798633,610389891.6,,,0.303188,0.104682,0.21339704,378.87439,0.25701952,-3.0056291,-2.3569255,0.052838691,,0.303188,-0.072316,2.866371,,0.69681072,2.298284,0.21735507,2549,凯美特气,L1_009,L1_009_S02,L1_009_S02_S02,L1_009_S02_S02
2550,千红制药,2019,A,0.087556,0.110139,312675349.7,380506852.5,0.098329,0.179232,0.15336718,0.2271475,0.10655922,3.941734,92.598841,3.551926,102.76115,14.048599,1.082612,2.960246,0.570889,3.854914,3.401279,0.372714,1547326057,25.696548,13.276464,0.205041,0.025577,0.52732605,337.14755,0.096437685,0.62880266,0.51666331,0.055055246,0.25,0.205041,0.200718,1.822409,22.81813,0.7949568,3.877069,0.12621202,2550,千红制药,L1_004,L1_004_S01,L1_004_S01_S03,L1_004_S01_S03
2550,千红制药,2020,A,-0.060212,-0.071475,-148318915.4,-74678535.97,-0.057579,-0.0988,-0.088526197,-0.044781867,-0.060494397,4.287364,85.367139,2.764831,132.376988,8.222349,1.317184,3.188399,0.680162,5.350884,4.265019,1.772428,1266039626,-7.130788,15.253899,0.15758,0.046173,0.51637584,277.10632,0.19025947,-2.1491883,-2.1391604,0.12940721,,0.15758,-0.115345,1.613773,,0.84241742,5.345982,0.24789812,2550,千红制药,L1_004,L1_004_S01,L1_004_S01_S03,L1_004_S01_S03
2550,千红制药,2021,A,0.074288,0.087974,214958350.6,290061218.3,0.08339,0.111651,0.099386379,0.15470456,0.085695475,4.737998,77.036757,2.599172,140.429337,14.618413,1.472164,3.274863,0.747464,5.297608,3.945722,2.084723,1273592506,38.525376,18.560374,0.155572,0.044325,0.50773144,247.93433,0.055234138,0.55575162,0.4817701,0.041285515,0.12,0.155572,0.145603,1.655071,33.172316,0.84443057,5.427874,0.080919094,2550,千红制药,L1_004,L1_004_S01,L1_004_S01_S03,L1_004_S01_S03
2550,千红制药,2022,A,0.114012,0.131466,286135210.4,354447116.5,0.093506,0.156283,0.13887744,0.15387009,0.10197487,4.076495,89.537703,2.636762,138.427359,30.770402,1.634806,4.096753,0.820954,6.06458,4.136306,1.470985,1409064654,,,0.132765,0.038757,0.50217235,223.26808,-0.031027727,-0.22341804,-0.24979047,-0.02547235,0.12,0.132765,0.249969,1.901397,25.043066,0.867235,6.53211,-0.055847585,2550,千红制药,L1_004,L1_004_S01,L1_004_S01_S03,L1_004_S01_S03
2550,千红制药,2023,A,0.064594,0.072223,197131401.3,270099431.8,0.065859,0.112638,0.098481566,0.14887509,0.071267389,8.062276,45.272576,1.709827,213.471889,24.998137,1.277505,3.280277,0.655899,7.900342,4.975276,2.793916,1420165829,,,0.105627,0.034909,0.51342154,285.71317,0.29396304,2.9849551,2.7054441,0.19280994,0.12,0.105627,0.139609,1.933043,42.117525,0.89437437,8.467274,0.41672659,2550,千红制药,L1_004,L1_004_S01,L1_004_S01_S03,L1_004_S01_S03
2550,千红制药,2024,A,0.117714,0.132395,383647497.4,453523444.4,0.122186,0.259715,0.21830246,0.29715025,0.13554335,5.999674,61.003315,1.614449,226.702733,7.77396,1.038039,3.038225,0.539224,7.581881,5.671247,1.969423,1470313101,,,0.110891,0.035955,0.51946425,351.62454,0.33723933,1.544826,1.3416197,0.18184765,0.12,0.110891,0.26034,1.966378,23.815053,0.88911021,8.01786,0.40218002,2550,千红制药,L1_004,L1_004_S01,L1_004_S01_S03,L1_004_S01_S03
2551,尚荣医疗,2019,A,0.016192,0.027138,66110093.64,108697377.7,0.018721,0.047184,0.049923722,0.071005985,0.014006327,1.759479,207.447773,3.964422,92.068907,1.883816,1.033894,5.771051,0.324325,2.477534,2.175224,0.545663,1480635931,,,0.403373,0.32024,0.31369296,353.03427,0.091375053,1.8302934,2.1158457,0.029635228,0,0.403373,0.108255,3.98898,42.677187,0.5966267,1.479098,0.19813842,2551,尚荣医疗,L1_019,L1_019_SNEW01,L1_019_SNEW01_S01,L1_019_SNEW01_S01
2551,尚荣医疗,2020,A,0.073094,0.101484,371333379.1,430235097.2,0.088191,0.163322,0.16316763,0.18975709,0.073367044,3.205472,114.179753,4.576092,79.980909,3.564289,1.441697,6.665227,0.447966,2.514412,2.183487,0.924808,1572656808,129.852337,173.984292,0.279751,0.103541,0.31072128,253.17386,0.21944033,1.3448766,1.3398626,0.098301761,0,0.279751,0.451007,4.444137,14.412178,0.72024834,2.574605,0.60654879,2551,尚荣医疗,L1_019,L1_019_SNEW01,L1_019_SNEW01_S01,L1_019_SNEW01_S01
2551,尚荣医疗,2021,A,0.014775,0.021348,76162905.96,159414240.6,0.019157,0.041422,0.04091958,0.089043498,0.015360409,2.536221,143.914903,4.053973,90.035133,3.36462,1.360804,5.179694,0.361064,2.185904,1.860368,0.588293,1315616344,40.645021,129.464219,0.307921,0.121639,0.26533133,268.22379,0.13550678,3.3115389,3.1852417,0.048926618,0,0.307921,0.086729,4.062584,65.606963,0.69207984,2.247581,0.28720644,2551,尚荣医疗,L1_019,L1_019_SNEW01,L1_019_SNEW01_S01,L1_019_SNEW01_S01
2551,尚荣医疗,2022,A,-0.076964,-0.109327,-374389544.7,-246127786.9,-0.091417,-0.303004,-0.25703529,-0.19293396,-0.087875165,2.461222,148.300316,2.528498,144.354474,3.271813,1.113181,3.793589,0.299429,2.299039,1.826601,0.438911,1146004483,-37.494495,9.659634,0.29602,0.126361,0.26898545,327.88916,0.075607508,-0.29415226,-0.25762805,0.022639109,,0.29602,-0.388161,3.550465,,0.70397747,2.378147,0.11417843,2551,尚荣医疗,L1_019,L1_019_SNEW01,L1_019_SNEW01_S01,L1_019_SNEW01_S01
2551,尚荣医疗,2023,A,-0.040904,-0.058529,-137228962.6,-37840770.79,-0.053265,-0.101622,-0.13481899,-0.031722005,-0.034903042,2.491308,146.509384,2.678749,136.257634,3.256935,1.201455,3.724442,0.303401,2.196525,1.748766,0.490779,992868904.4,,,0.301131,0.128894,0.25252792,303.79831,0.014782095,-0.10964402,-0.12849598,0.004484901,,0.301131,-0.190367,3.252516,,0.6988706,2.320811,0.020872602,2551,尚荣医疗,L1_019,L1_019_SNEW01,L1_019_SNEW01_S01,L1_019_SNEW01_S01
2551,尚荣医疗,2024,A,0.006682,0.009335,17383662.26,122276846.1,0.003023,0.023158,0.017892838,0.08443331,0.004482764,2.705947,135.257638,4.591064,79.720082,3.518111,1.569699,4.756981,0.373452,1.950864,1.683959,0.467894,922601107.7,,,0.284187,0.04747,0.23791322,232.52866,0.083514892,4.6675038,6.9574976,0.031188821,0.008,0.284187,0.030672,3.285699,100.4172,0.71581447,2.518807,0.14316168,2551,尚荣医疗,L1_019,L1_019_SNEW01,L1_019_SNEW01_S01,L1_019_SNEW01_S01
2552,宝鼎科技,2019,A,0.07707,0.084622,55639452.17,94290036.88,0.082942,0.163605,0.1647249,0.27702138,0.07648167,3.750461,97.321369,2.362402,154.503764,11.044672,1.200276,1.346169,0.467872,6.278459,4.051573,0.353351,283577148.2,,,0.089247,0.016908,0.38980353,304.09671,0.03441425,0.20891954,0.21052708,0.016101463,0,0.089247,0.183088,2.16359,137.693089,0.9107551,10.204858,0.038250659,2552,宝鼎科技,L1_009,L1_009_S02,L1_009_S02_S03,L1_009_S02_S03
2552,宝鼎科技,2020,A,0.010053,0.011315,5177311.64,43800277.64,0.010333,0.049791,0.020679433,0.11945323,0.006864121,3.9303,93.122662,3.61568,101.225772,12.835048,1.145328,1.608739,0.486138,6.24228,4.842831,0.487166,320146835.1,,,0.111518,0.034385,0.42445326,318.686,0.13730593,6.6397333,9.7244253,0.066749632,0,0.111518,0.024761,2.188351,535.521564,0.88848609,7.967178,0.16440643,2552,宝鼎科技,L1_009,L1_009_S02,L1_009_S02_S03,L1_009_S02_S03
2552,宝鼎科技,2021,A,0.008124,0.009412,5656295.38,45094282.16,0.007981,0.015978,0.018028643,0.12768662,0.007217269,4.398931,82.974705,2.314544,157.698449,7.160392,0.962771,1.855641,0.450627,5.245912,3.71324,1.336144,366819892.8,,,0.136792,0.030764,0.46805158,379.11404,0.14122531,7.8333855,8.8177242,0.063639894,0,0.136792,0.020792,2.209143,702.687385,0.86320752,6.310395,0.16287175,2552,宝鼎科技,L1_009,L1_009_S02,L1_009_S02_S03,L1_009_S02_S03
2552,宝鼎科技,2022,A,-0.008585,-0.016824,-42580160.11,48839490.4,-0.006943,-0.034171,-0.032323994,0.035376437,-0.008191482,1.331743,274.076905,2.367333,154.181942,2.656899,1.67578,0.975895,0.26559,1.40206,1.142904,0.234521,823834480.1,-2.851938,5.117161,0.489711,0.187193,0.15848756,217.80902,0.055340011,-1.7120413,-1.7942748,0.014697772,,0.489711,-0.102443,6.089215,,0.51029003,1.042022,0.17538664,2552,宝鼎科技,L1_009,L1_009_S02,L1_009_S02_S03,L1_009_S02_S03
2552,宝鼎科技,2023,A,0.035131,0.088913,232230277.6,459510464.6,0.050791,-0.074948,0.061173528,0.15107818,0.043848127,3.587159,101.751832,3.757053,97.150612,7.522908,10.50771,1.886582,0.574283,1.112478,0.835733,0.153689,289458009.1,5.193755,-1.227554,0.604886,0.30113,0.054653477,34.736397,-0.018046144,-0.29499924,-0.23635198,-0.010363592,0,0.604886,0.434764,4.88975,32.868394,0.39511323,0.653204,-0.12825505,2552,宝鼎科技,L1_009,L1_009_S02,L1_009_S02_S03,L1_009_S02_S03
2552,宝鼎科技,2024,A,0.054685,0.129636,401044888.5,604959845.3,0.077474,0.027211,0.09102492,0.20903273,0.083250254,4.002782,91.436406,3.639616,100.560059,7.207044,41.642753,1.803065,0.600765,1.028156,0.753191,0.144389,69498083.56,8.371628,-1.632572,0.578169,0.155937,0.014426648,8.7650309,-0.027023606,-0.29688141,-0.19501255,-0.016234845,0.14,0.578169,0.644816,4.974035,20.346889,0.42183056,0.729597,-0.19143388,2552,宝鼎科技,L1_009,L1_009_S02,L1_009_S02_S03,L1_009_S02_S03
2553,南方轴承,2019,A,0.053708,0.061473,51044138.06,82288058.64,0.058962,0.130115,0.10359754,0.20196395,0.064948618,3.695774,98.76145,3.527648,103.468373,3.683212,1.228956,2.000226,0.518426,4.504812,3.685297,0.47107,331532897.1,,,0.126326,0.006827,0.42184284,297.00006,0.16868064,1.6282301,1.3464255,0.087448478,0.1,0.126326,0.121292,1.973086,44.520554,0.87367529,6.916026,0.19749129,2553,南方精工,L1_001,L1_001_S04,L1_001_S04_S03,L1_001_S04_S03
2553,南方轴承,2020,A,0.305806,0.35977,469598537.3,504732325.6,0.339802,0.997815,0.84472829,1.0831691,0.36483085,3.573419,102.422918,3.419652,107.028434,3.928024,1.173735,2.009816,0.362018,4.150894,3.431107,1.189553,397004076.8,91.614474,17.237184,0.149993,0.061301,0.30843225,310.97308,0.18961126,0.22446419,0.18814914,0.068642609,0.1,0.149993,1.131104,3.143969,9.327168,0.85000765,5.666964,0.25389233,2553,南方精工,L1_001,L1_001_S04,L1_001_S04_S03,L1_001_S04_S03
2553,南方轴承,2021,A,0.132304,0.155632,226830787.2,274484544.8,0.149311,0.373479,0.32746294,0.46038896,0.1537158,4.101372,88.99461,2.989533,122.092648,4.529303,1.03366,2.828164,0.404026,4.921523,4.043689,0.674988,576786774.7,47.546929,15.192072,0.149894,0.059076,0.39086956,353.11417,0.1215636,0.37122855,0.3195174,0.049114879,0.2,0.149894,0.561017,3.604767,19.07251,0.8501088,5.671377,0.20826553,2553,南方精工,L1_001,L1_001_S04,L1_001_S04_S03,L1_001_S04_S03
2553,南方精工,2022,A,0.026748,0.030984,14417366.5,58419318.95,0.012828,0.061008,0.064478464,0.099428058,0.010179113,3.787133,96.378976,3.573579,102.1385,4.40555,1.204755,3.001343,0.414831,4.837753,3.947305,1.90546,487695545.5,,,0.136714,0.054435,0.34432834,302.96616,0.1265555,1.9627562,5.1575403,0.052499183,0.1,0.136714,0.108864,3.513592,103.799552,0.86328948,6.314529,0.21367349,2553,南方精工,L1_001,L1_001_S04,L1_001_S04_S03,L1_001_S04_S03
2553,南方精工,2023,A,0.010567,0.012471,8878093.38,57415421.23,0.007743,0.024328,0.022392102,0.085522912,0.006240949,3.4957,104.413994,3.460758,105.468224,3.943861,1.1412,3.291238,0.471929,4.257698,3.552508,2.190912,588280399.9,,,0.152661,0.030353,0.41353789,319.83878,0.14254771,6.3659816,10.779202,0.067272447,0.1,0.152661,0.043198,3.463752,282.421758,0.84733558,5.550444,0.27499768,2553,南方精工,L1_001,L1_001_S04,L1_001_S04_S03,L1_001_S04_S03
2553,南方精工,2024,A,0.006696,0.008356,5441705,54436316.02,0.00343,0.014238,0.012250757,0.069424294,0.00379319,3.475727,105.301711,3.525322,103.820304,3.210621,1.269173,3.741446,0.546571,3.320122,2.758347,1.659113,617812171.2,,,0.198657,0.016274,0.43065155,287.58884,0.14138457,11.540884,20.372496,0.077276736,0.199998,0.198657,0.027603,3.303464,465.886423,0.80133986,4.033798,0.31856301,2553,南方精工,L1_001,L1_001_S04,L1_001_S04_S03,L1_001_S04_S03
2554,惠博普,2019,A,0.022832,0.051632,204296438.1,252311978.5,0.048229,0.060974,0.041548043,0.11001422,0.04895224,2.366662,154.225656,4.307367,84.738542,3.297601,2.833299,4.732509,0.549542,1.404948,1.201577,0.2598,809462195.6,3.078247,4.767494,0.557789,0.178238,0.1939583,128.82509,0.13796166,3.3205333,1.548769,0.075815715,0.008,0.557789,0.088987,1.723475,34.162245,0.44220981,0.792792,0.2954843,2554,惠博普,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
2554,惠博普,2020,A,-0.043385,-0.077949,-72725061.2,-25086164.96,-0.012948,-0.266125,-0.15521356,-0.022092132,-0.017901737,1.660166,220.459882,4.478341,81.726693,2.446668,1.123479,2.254491,0.279517,1.717931,1.573599,0.427856,1010721926,-0.554619,-1.111013,0.443419,0.174052,0.24879566,324.8837,-0.12829553,0.82657421,2.0031989,-0.03586074,,0.443419,-0.164594,1.649713,,0.55658215,1.255202,-0.13604915,2554,惠博普,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
2554,惠博普,2021,A,0.025095,0.040375,162540415.9,220023442.2,0.049056,0.065391,0.060240608,0.13800701,0.042470559,2.331177,156.573267,4.992835,73.104759,3.033748,1.446474,3.368545,0.416576,1.979277,1.782102,0.337294,1102191752,2.773018,3.818604,0.378458,0.135741,0.28799421,252.33775,0.14039299,2.3305376,1.3770568,0.058484372,0.007,0.378458,0.071308,1.766129,53.430541,0.62154269,1.642304,0.16618598,2554,惠博普,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
2554,惠博普,2022,A,0.032972,0.064778,169133962.8,227080590.9,0.035502,0.09728,0.083122894,0.11428806,0.033765681,2.937594,124.251343,3.468974,105.218431,2.960092,1.623369,4.459178,0.396665,1.631703,1.395062,0.344707,1223944881,,,0.491003,0.204709,0.24434672,224.84105,-0.10890499,-1.3101684,-1.2793698,-0.043198794,0.012,0.491003,0.122625,1.892993,31.5597,0.50899649,1.036649,-0.1606594,2554,惠博普,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
2554,惠博普,2023,A,0.018545,0.037644,162021069.5,216526298.5,0.033002,0.034853,0.027621683,0.061390031,0.030841678,4.851042,75.241567,6.66265,54.783007,3.802854,2.673678,7.059339,0.671397,1.632552,1.420377,0.417017,1319179056,4.025893,3.597652,0.507356,0.224038,0.25111362,136.51607,0.041050233,1.4861598,0.89362836,0.027561,0.008,0.507356,0.072334,1.921521,43.271618,0.49264482,0.971003,0.10749988,2554,惠博普,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
